place_id,city,place,category,rating,description,phone,sites,price,travel1,travel2,travel3,travel4,images
1470,Pacitan,Banyu Anget,Wisata Alam,4.8,"Banyu Anget is a natural hot spring located in Pacitan, offering visitors a relaxing experience in the midst of beautiful nature.",085334444980,,$,,,,,
1471,Pacitan,Goa Gong,Wisata Alam,4.6,"Goa Gong is a stunning cave located in Pacitan, East Java, known for its unique formations and sparkling stalactites and stalagmites. Visitors can explore the cave's chambers and marvel at the natural beauty hidden beneath the earth's surface.",,,$,,,,,
1472,Pacitan,Goa Tabuhan,Wisata Alam,4.2,"Goa Tabuhan is a beautiful cave located in Pacitan, East Java, Indonesia. It is famous for its stalactites and stalagmites, offering a unique natural scenery for visitors to explore.",,,$,,,,,
1473,Pacitan,Pantai Banyutibo,Wisata Bahari,5.0,"Pacitan is a coastal town in East Java, famous for its stunning beaches and crystal clear waters. Banyutibo Beach is one of the most popular beaches in Pacitan, known for its tranquil atmosphere and beautiful rock formations.",,,$,,,,,
1474,Pacitan,Pantai Buyutan,Wisata Bahari,4.2,"Pantai Buyutan in Pacitan offers beautiful white sandy beaches with clear blue waters, perfect for swimming and sunbathing. Visitors can also enjoy fresh seafood and stunning sunset views.",,,$,,,,,
1475,Pacitan,Pantai Klayar,Wisata Bahari,4.7,"Pacitan is a regency located in East Java, Indonesia, known for its beautiful beaches and caves. One of the most famous beaches in Pacitan is Pantai Klayar, characterized by its white sandy beach and unique rock formations.",,https://www.instagram.com/pantaiklayarpacitan/,$,,,,,
1476,Pacitan,Pantai Ngriboyo,Wisata Bahari,4.1,"Pacitan is a regency located in East Java, Indonesia, known for its beautiful beaches and natural landscapes. Pantai Ngriboyo is one of the popular beaches in Pacitan, offering pristine white sands and clear blue waters for visitors to enjoy.",,,$,,,,,
1477,Pacitan,Pantai Pancer Door,Wisata Bahari,4.7,"Pancer Door Beach is a famous beach in Pacitan with white sand, clear blue water, and breathtaking cliffs, perfect for beach activities and enjoying the stunning sunset.",,,$,,,,,
1478,Pacitan,Pantai Pidakan,Wisata Bahari,4.0,"Pacitan is a beautiful coastal town in East Java, known for its stunning beaches and natural landscapes. Pidakan Beach is one of its popular attractions, with clear blue waters and white sandy shores perfect for swimming and sunbathing.",,,$,,,,,
1479,Pacitan,Pantai Soge,Wisata Alam,4.7,"Pacitan is located in East Java, Indonesia. Pantai Soge is a beautiful beach known for its stunning white sand and clear blue water.",,,$,,,,,
1480,Pacitan,Pantai Srau,Wisata Bahari,4.5,"Pacitan is a beautiful coastal town in East Java, Indonesia. Pantai Srau is a stunning beach with clear blue waters and white sandy shore, perfect for surfing and sunbathing.",,,$,,,,,
1481,Pacitan,Pantai Taman,Wisata Alam,4.4,"Pacitan is a regency in East Java known for its beautiful beaches and natural attractions, such as Pantai Taman where visitors can enjoy the stunning ocean views and relax on the sandy shores.",,,$,,,,,
1482,Pacitan,Pantai Teleng Ria,Wisata Bahari,4.9,"Teleng Ria Beach is a beautiful beach in Pacitan with white sands and crystal clear water, perfect for relaxing and enjoying the sunset.",,,$,https://open-trip.id/paket-wisata/private-tour/tour-kintamani-tegenungan-waterfall-yang-memikat-hati/,,,,
1483,Pacitan,Pantai Watukarung,Wisata Bahari,4.2,"Pacitan is a regency located in East Java, Indonesia known for its beautiful beaches, with Watukarung Beach being one of the most popular spots for beachgoers. The beach offers stunning views of the cliffs, clear blue waters, and a peaceful atmosphere perfect for a relaxing getaway.",,,$,,,,,
1484,Pacitan,Senthono Genthong,Budaya,4.3,"Pacitan is a coastal town in East Java known for its beautiful beaches and clear blue waters. Senthono Genthong is a hidden gem in Pacitan, offering stunning cliffs and panoramic ocean views.",081358107164,,$,,,,,
1485,Pacitan,Sungai Maron,Wisata Alam,4.1,"Pacitan is located in the southern part of East Java, Indonesia. Sungai Maron is a beautiful river surrounded by lush greenery, perfect for relaxation and nature exploration.",085331377611,https://instagram.com/sungai_maron?igshid=YzAwZjE1ZTI0Zg==,$,,,,,
1486,Pacitan,Watu Bale,Wisata Alam,4.2,"Pacitan is a regency located in East Java, known for its beautiful beaches and caves. Watu Bale is a popular beach destination in Pacitan, offering stunning views and clear blue waters.",,,$,,,,,
1487,Pacitan,Beiji Park,Taman Hiburan,4.2,"Pacitan is a regency located in East Java, Indonesia known for its stunning beaches and caves. Beiji Park is a popular recreational area in Pacitan with beautiful gardens, playgrounds, and a jogging track.",0881027536728,,$$,,,,,
1488,Pacitan,Monumen Jenderal Sudirman,Budaya,4.8,"Pacitan is a charming town located in East Java renowned for its beautiful beaches and stunning natural landscapes. The Jenderal Sudirman Monument is a historical landmark honoring Indonesia's national hero, General Sudirman.",,,$,,,,,
1489,Pacitan,Pacitan Indah,Wisata Alam,4.7,"Pacitan Indah is a beautiful tourist destination located in Pacitan, offering stunning beaches and natural caves for visitors to explore. The area is known for its clear blue waters and pristine white sand beaches, making it a perfect getaway for nature lovers.",,,$,,,,,
1490,Pacitan,Pemandian Air Hangat,Wisata Alam,4.9,"Pacitan is a regency located in East Java, Indonesia. It is known for its hot spring bath called Air Hangat, a popular tourist attraction for relaxation and rejuvenation.",,,$,,,,,
1491,Pacitan,Pemandian Banyu Anget,Wisata Alam,4.2,"Located in Pacitan, Banyu Anget is a natural hot spring with beautiful surroundings, perfect for relaxation and rejuvenation.",085334444980,,$,,,,,
1492,Pamekasan,Api Tak Kunjung Padam,Wisata Alam,4.2,"Pamekasan is a regency located in Madura Island and known for its beautiful beaches and cultural heritage. Api Tak Kunjung Padam, or the Eternal Flame, is a natural gas flame that has been burning for centuries and is considered a sacred place by the locals.",,,$,,,,,
1493,Pamekasan,Ekowisata Mangrove Lembung,Wisata Alam,4.7,"Ekowisata Mangrove Lembung is a conservation area in Pamekasan which offers a beautiful mangrove forest, perfect for nature lovers and bird watching enthusiasts. The area also provides a tranquil environment for visitors to relax and unwind.",082334657059,,$,,,,,
1494,Pamekasan,Pantai Jumiang,Wisata Bahari,4.5,"Pantai Jumiang located in Pamekasan, offers stunning white sandy beach and crystal-clear waters perfect for relaxing and water activities.",,https://jumiang.eu.org/,$,,,,,
1495,Pamekasan,Pantai Talang Siring,Wisata Bahari,4.5,"Pantai Talang Siring terletak di Pamekasan, Jawa Timur, dengan pasir putih dan air jernih yang cocok untuk berenang dan bersantai.",,,$,,,,,
1496,Pamekasan,Bukit Brukoh,Wisata Alam,4.8,Bukit Brukoh is a scenic hill located in Pamekasan with stunning views of the surrounding area and a popular spot for nature lovers.,,,$,,,,,
1497,Pamekasan,Bukit Kehi,Wisata Alam,4.2,"Bukit Kehi located in Pamekasan, offering a beautiful view of the surrounding area and perfect spot for hiking.",082331034448,https://kertagenadajah.web.id/artikel/2023/12/20/cara-baru-menikmati-bukit-kehi-pengalaman-tak-terlupakan-menanti,$,,,,,
1498,Pamekasan,Edu Wisata Garam,Wisata Bahari,4.6,Pamekasan is a regency in Madura island known for its salt mining industry. Edu Wisata Garam offers visitors the opportunity to learn about traditional salt production methods and experience the local culture.,087866213807,,$,,,,,
1499,Pamekasan,Kampoeng Durian Pamekasan,Wisata Alam,4.1,"Kampoeng Durian Pamekasan is a durian orchard located in Pamekasan, offering visitors the chance to taste a variety of fresh durian fruits while enjoying the beautiful natural scenery.",081901448914,,$,,,,,
1500,Pamekasan,Kampung Toron Semalem,Budaya,4.3,"Kampung Toron Semalem is a traditional village located in Pamekasan, offering a glimpse into the local culture and way of life with its traditional houses and daily activities. Visitors can experience traditional Javanese hospitality and learn about the customs of the local community.",,,$,,,,,
1501,Pamekasan,Puncak Ratu,Wisata Alam,4.8,"Puncak Ratu is a popular hilltop resort in Pamekasan, offering stunning panoramic views of the surrounding landscapes. Visitors can enjoy outdoor activities such as hiking, camping, and bird-watching.",,,$,,,,,
1502,Pamekasan,Wisata Sawah,Wisata Alam,4.2,"Pamekasan is a regency located in Madura Island, East Java, Indonesia. Sawah Wisata is a tourist spot that offers vast rice fields with beautiful views and fresh air.",,,$,,,,,
1503,Pamekasan,Museum Umum Mandilaras,Budaya,4.1,"Museum Umum Mandilaras is located in Pamekasan, showcasing various historical artifacts and cultural displays of the region. It offers insights into the rich heritage and traditions of Pamekasan district.",0852331588897,,$,,,,,
1504,Pamekasan,Pantai The Legend,Wisata Alam,4.6,"Pantai The Legend is located in Pamekasan, offering beautiful sandy beaches and stunning ocean views for visitors to enjoy. The area is known for its tranquil atmosphere and unique rock formations along the coast.",,http://padelegan.eu.org/,$,,,,,
1505,Pasuruan,Bromo Pananjakan,Wisata Alam,4.7,"Pasuruan is a regency located in East Java, Indonesia known for its stunning nature and cultural attractions. Bromo Pananjakan is a popular spot in Pasuruan to witness the breathtaking sunrise over Mount Bromo, offering panoramic views of the surrounding volcanic landscape.",,https://bookingbromo.bromotenggersemeru.org/,$$,,,,,
1506,Pasuruan,Bukit Flora,Wisata Alam,4.1,"Bukit Flora, located in Pasuruan, offers a stunning panoramic view of colorful flower fields and lush greenery, perfect for nature enthusiasts and photography lovers.",081336227188,https://bukitfloranongkojajar.wordpress.com/,$,,,,,
1507,Pasuruan,Kaliandra,Wisata Alam,4.3,Kaliandra located in Pasuruan is a nature conservation area with beautiful scenery and various outdoor activities for visitors to enjoy.,085549500001,https://www.google.com/aclk?sa=l&ai=C7Vk2BqBWZreGBfvQjMwPoqOekAv-_LvAdpTu4OiEE6m8zabxQggKEAEgk8P_KCgEYOmi4oPgDaABjIHO_wLIAQiqBEpP0HwLxsvA3X5IM0A6000yIqUfBhImiICkxgIrXeXbUgTpCEr0EpjZX35R-KW4zKUjKOrlOST0A1wUnF2i3zfByEGZVMcAQQ52s8AE46aFwdgEiAXyjb6NT8AFkgGgBmWIBwGQBwKoB-u4sQKoB6a-G6gHuZqxAqgH89EbqAfu0huoB_-csQKoB8rcG6gHkq-xAqgHu6SxAqgH2LOxAqgH2KaxAqgHyqmxAqgHorqxAqgH6rqxAqgHmbWxAqgH3rWxAqgH26qxAqgH0KqxAqgH3LCxAqgHv7mxAqgH6rGxAqgHlLixAqgH7LixAqgHvrexAqgH5L2xAqgHg8OxAqgHvK2xAqgHuauxAqgH6LWxAqAIptusBLAIAcAIAdIIKhACMgSB4IIOOg3K0YCAgIAEgsCAgIAgQgEESMvm9CVQCVi3oZPa9LGGA8gJrAH4CQGiCpwICgoyMDI0LTA1LTI5EAEaAklEIgJpZCl9gaBONcq0zjINYWdvZGFzdGFuZGFyZDgASAFSJGM2ZGNlMzk3LTI3YjAtYjY5Yy0zMzMwLTBjMWY2OWJlNTU3YV0g1Z5IZYBrhUdoAHIDSURSggHEAQoHMzQ0MzQxNRoHCgJDMRIBMhoNCgJDMhIHMzQ0MzQxNRoJCgJDMxIDMzMyGmYKAkM0EmBDZ1lJZ09EWnNnWVNCZ2lBZzkreUJoZ0JJTFMxR0NvTUdBRXFDQ0lDQ0FFcUFnZ0RjNmRjZTM5Ny0yN2IwLWI2OWMtMzMzMC0wYzFmNjliZTU1N2FfMjAyNDA1MjlfMDkaEQoCQzUSC3Jvd19kZXNrdG9wMgIIAkIXQnJlYWtmYXN0X05vRGlubmVyX3RydWWgAQSwAQG4AQTIAcGP7C_gAQDoAQHwAQH4AQCgAgCoAuUDsAKMgc7_ArgC8o2-jU_gAgDqAgNJRFL6AqsFaHR0cHM6Ly93d3cuYWdvZGEuY29tL2lkLWlkL3BhcnRuZXJzL3BhcnRuZXJzZWFyY2guYXNweD9zaXRlX2lkPTE5MTc2MTQmQ2tJbkRheT0yOSZDa0luTW9udGg9MDUmQ2tJblllYXI9MjAyNCZDa091dERheT0zMCZjYW1wYWlnbmlkPTIxMjM0NjgxNTg2JkNrT3V0TW9udGg9MDUmQ2tPdXRZZWFyPTIwMjQmU2VhcmNoRGF0ZVR5cGU9ZGVmYXVsdCZOdW1iZXJPZkFkdWx0cz0yJkxUPTAmTnVtYmVyT2ZDaGlsZHJlbj0wJmNoaWxkYWdlcz0mTnVtYmVyT2ZSb29tcz0xJmdzaXRlPW1hcHJlc3VsdHMmbG9zPTEmUGFydG5lckN1cnJlbmN5PUlEUiZoaWQ9NDAwMDUyJlJvb21JRD0zNDQzNDE1Jm1hc3RlclJvb21JZD0zNDQzNDE1JlByaWNlVGF4PTY4MzExLjAwJlByaWNlVG90YWw9MzkzNjAwLjAwJlJhdGVQbGFuPWM2ZGNlMzk3LTI3YjAtYjY5Yy0zMzMwLTBjMWY2OWJlNTU3YSZVc2VyQ291bnRyeT1JRCZDdXJyZW5jeT1JRFImVXNlckRldmljZT1kZXNrdG9wJlZlcmlmPWZhbHNlJnJyPXJvd19kZXNrdG9wJmF1ZGllbmNlX2xpc3Q9Jm1jaWQ9MzMyJmJvb2tpbmdfc291cmNlPWNwYyZhZFR5cGU9MSZwdXNoX2lkPUNnWUlnT0Rac2dZU0JnaUFnOSt5QmhnQklMUzFHQ29NR0FFcUNDSUNDQUVxQWdnRGM2ZGNlMzk3LTI3YjAtYjY5Yy0zMzMwLTBjMWY2OWJlNTU3YV8yMDI0MDUyOV8wOSZvcmlnaW5hbF9ycj2KAwDoCgGQCwOYCwHQCxvaDB0KCxCQ2fOE5c7JtZMBEgIBA0ABSgICGVIEAwcICegMC5oNARuqDQJJRLgNAcgNAYIUBAh6EgDQFQGYFgH4FgGAFwGSFwkSBwgBEAMYzgK6FwQ4AUgB0BgB2BgB&ase=2&gclid=CjwKCAjwgdayBhBQEiwAXhMxthb6T13DVTvnOvkwWwjsQmJEl6odd3T2w8BAEGnx_YS_Bu_NIhFGohoCtukQAvD_BwE&sig=AOD64_1fBmDF81Bwf8ExemUriGx7kIHg2Q&adurl=https://www.agoda.com/id-id/partners/partnersearch.aspx?site_id%3D1917614%26CkInDay%3D29%26CkInMonth%3D05%26CkInYear%3D2024%26CkOutDay%3D30%26campaignid%3D21234681586%26CkOutMonth%3D05%26CkOutYear%3D2024%26SearchDateType%3Ddefault%26NumberOfAdults%3D2%26LT%3D0%26NumberOfChildren%3D0%26childages%3D%26NumberOfRooms%3D1%26gsite%3Dmapresults%26los%3D1%26PartnerCurrency%3DIDR%26hid%3D400052%26RoomID%3D3443415%26masterRoomId%3D3443415%26PriceTax%3D68311.00%26PriceTotal%3D393600.00%26RatePlan%3Dc6dce397-27b0-b69c-3330-0c1f69be557a%26UserCountry%3DID%26Currency%3DIDR%26UserDevice%3Ddesktop%26Verif%3Dfalse%26rr%3Drow_desktop%26audience_list%3D%26mcid%3D332%26booking_source%3Dcpc%26adType%3D1%26push_id%3DCgYIgODZsgYSBgiAg9%2ByBhgBILS1GCoMGAEqCCICCAEqAggDc6dce397-27b0-b69c-3330-0c1f69be557a_20240529_09%26original_rr%3D,$,,,,,
1508,Pasuruan,Kebun Raya Purwodadi,Wisata Alam,4.1,"Kebun Raya Purwodadi is located in Pasuruan, East Java. It is a botanical garden that showcases a wide variety of plant species and provides a peaceful environment for visitors to explore and relax.",081197115900,https://kebunraya.id/,$,,,,,
1509,Pasuruan,Ranu Grati,Wisata Alam,4.6,"Ranu Grati is a beautiful lake located in Pasuruan, surrounded by lush greenery and perfect for a peaceful getaway.",,,$,,,,,
1510,Pasuruan,Bhakti Alam,Wisata Alam,4.6,"Bhakti Alam is a natural tourist destination located in Pasuruan, offering beautiful landscapes and a peaceful atmosphere for visitors to enjoy.",,,$,,,,,
1511,Pasuruan,Bromo Forest,Wisata Alam,4.9,"Pasuruan is a regency in East Java, Indonesia, known for its natural beauty and rich cultural heritage. Bromo Forest is a popular tourist destination in Pasuruan, offering stunning views of the famous Mount Bromo and its surrounding landscapes.",081259872211,,$,,,,,
