city,place_id,place,category,rating,description,phone,sites,price,travel1,travel2,travel3,travel4,images
Ngawi,1464,Suwono Indah Park,Taman Hiburan,4.6,"NgawiSuwono Indah Park is a beautiful park located in Ngawi regency, East Java. It offers a serene atmosphere with lush greenery, perfect for relaxation and enjoying nature.",,http://ngrambe.blogspot.com/,$,,,,,
Ngawi,1465,Taman Olba,Taman Hiburan,4.9,"Ngawi is a city located in East Java. Taman Olba is a beautiful park in Ngawi, known for its lush greenery and serene atmosphere.",082332217776,,$,,,,,
Ngawi,1466,Taman Wisata Tawun,Wisata Alam,4.1,Taman Wisata Tawun terletak di Ngawi dan merupakan tempat rekreasi yang cocok untuk keluarga dengan area hijau yang luas dan beragam wahana permainan untuk anak-anak.,,http://www.ngawikab.go.id/,$,,,,,
Ngawi,1467,Tirto Nirmolo,Wisata Alam,4.3,"Ngawi, Tirto Nirmolo. A beautiful waterfall surrounded by lush greenery, perfect for a refreshing nature getaway.",0351745581,,$,,,,,
Ngawi,1468,Waduk Pondok,Wisata Alam,4.4,"Waduk Pondok in Ngawi is a beautiful reservoir surrounded by lush greenery, perfect for fishing and enjoying peaceful nature views.",,,$,,,,,
Ngawi,1469,Benteng Pendem Van Den Bosch,Budaya,4.7,"Located in Ngawi, Benteng Pendem Van Den Bosch is a historical fortress built during the Dutch colonial era, offering a glimpse into Indonesia's past with its impressive architecture and strategic location overlooking the town.",0351749208,http://ngawikab.go.id/,$,,,,,
Pacitan,1470,Banyu Anget,Wisata Alam,4.8,"Banyu Anget is a natural hot spring located in Pacitan, offering visitors a relaxing experience in the midst of beautiful nature.",085334444980,,$,,,,,
Pacitan,1471,Goa Gong,Wisata Alam,4.6,"Goa Gong is a stunning cave located in Pacitan, East Java, known for its unique formations and sparkling stalactites and stalagmites. Visitors can explore the cave's chambers and marvel at the natural beauty hidden beneath the earth's surface.",,,$,,,,,
Pacitan,1472,Goa Tabuhan,Wisata Alam,4.2,"Goa Tabuhan is a beautiful cave located in Pacitan, East Java, Indonesia. It is famous for its stalactites and stalagmites, offering a unique natural scenery for visitors to explore.",,,$,,,,,
Pacitan,1473,Pantai Banyutibo,Wisata Bahari,5.0,"Pacitan is a coastal town in East Java, famous for its stunning beaches and crystal clear waters. Banyutibo Beach is one of the most popular beaches in Pacitan, known for its tranquil atmosphere and beautiful rock formations.",,,$,,,,,
Pacitan,1474,Pantai Buyutan,Wisata Bahari,4.2,"Pantai Buyutan in Pacitan offers beautiful white sandy beaches with clear blue waters, perfect for swimming and sunbathing. Visitors can also enjoy fresh seafood and stunning sunset views.",,,$,,,,,
Pacitan,1475,Pantai Klayar,Wisata Bahari,4.7,"Pacitan is a regency located in East Java, Indonesia, known for its beautiful beaches and caves. One of the most famous beaches in Pacitan is Pantai Klayar, characterized by its white sandy beach and unique rock formations.",,https://www.instagram.com/pantaiklayarpacitan/,$,,,,,
Pacitan,1476,Pantai Ngriboyo,Wisata Bahari,4.1,"Pacitan is a regency located in East Java, Indonesia, known for its beautiful beaches and natural landscapes. Pantai Ngriboyo is one of the popular beaches in Pacitan, offering pristine white sands and clear blue waters for visitors to enjoy.",,,$,,,,,
Pacitan,1477,Pantai Pancer Door,Wisata Bahari,4.7,"Pancer Door Beach is a famous beach in Pacitan with white sand, clear blue water, and breathtaking cliffs, perfect for beach activities and enjoying the stunning sunset.",,,$,,,,,
Pacitan,1478,Pantai Pidakan,Wisata Bahari,4.0,"Pacitan is a beautiful coastal town in East Java, known for its stunning beaches and natural landscapes. Pidakan Beach is one of its popular attractions, with clear blue waters and white sandy shores perfect for swimming and sunbathing.",,,$,,,,,
Pacitan,1479,Pantai Soge,Wisata Alam,4.7,"Pacitan is located in East Java, Indonesia. Pantai Soge is a beautiful beach known for its stunning white sand and clear blue water.",,,$,,,,,
Pacitan,1480,Pantai Srau,Wisata Bahari,4.5,"Pacitan is a beautiful coastal town in East Java, Indonesia. Pantai Srau is a stunning beach with clear blue waters and white sandy shore, perfect for surfing and sunbathing.",,,$,,,,,
Pacitan,1481,Pantai Taman,Wisata Alam,4.4,"Pacitan is a regency in East Java known for its beautiful beaches and natural attractions, such as Pantai Taman where visitors can enjoy the stunning ocean views and relax on the sandy shores.",,,$,,,,,
Pacitan,1482,Pantai Teleng Ria,Wisata Bahari,4.9,"Teleng Ria Beach is a beautiful beach in Pacitan with white sands and crystal clear water, perfect for relaxing and enjoying the sunset.",,,$,https://open-trip.id/paket-wisata/private-tour/tour-kintamani-tegenungan-waterfall-yang-memikat-hati/,,,,
Pacitan,1483,Pantai Watukarung,Wisata Bahari,4.2,"Pacitan is a regency located in East Java, Indonesia known for its beautiful beaches, with Watukarung Beach being one of the most popular spots for beachgoers. The beach offers stunning views of the cliffs, clear blue waters, and a peaceful atmosphere perfect for a relaxing getaway.",,,$,,,,,
Pacitan,1484,Senthono Genthong,Budaya,4.3,"Pacitan is a coastal town in East Java known for its beautiful beaches and clear blue waters. Senthono Genthong is a hidden gem in Pacitan, offering stunning cliffs and panoramic ocean views.",081358107164,,$,,,,,
Pacitan,1485,Sungai Maron,Wisata Alam,4.1,"Pacitan is located in the southern part of East Java, Indonesia. Sungai Maron is a beautiful river surrounded by lush greenery, perfect for relaxation and nature exploration.",085331377611,https://instagram.com/sungai_maron?igshid=YzAwZjE1ZTI0Zg==,$,,,,,
Pacitan,1486,Watu Bale,Wisata Alam,4.2,"Pacitan is a regency located in East Java, known for its beautiful beaches and caves. Watu Bale is a popular beach destination in Pacitan, offering stunning views and clear blue waters.",,,$,,,,,
Pacitan,1487,Beiji Park,Taman Hiburan,4.2,"Pacitan is a regency located in East Java, Indonesia known for its stunning beaches and caves. Beiji Park is a popular recreational area in Pacitan with beautiful gardens, playgrounds, and a jogging track.",0881027536728,,$$,,,,,
Pacitan,1488,Monumen Jenderal Sudirman,Budaya,4.8,"Pacitan is a charming town located in East Java renowned for its beautiful beaches and stunning natural landscapes. The Jenderal Sudirman Monument is a historical landmark honoring Indonesia's national hero, General Sudirman.",,,$,,,,,
Pacitan,1489,Pacitan Indah,Wisata Alam,4.7,"Pacitan Indah is a beautiful tourist destination located in Pacitan, offering stunning beaches and natural caves for visitors to explore. The area is known for its clear blue waters and pristine white sand beaches, making it a perfect getaway for nature lovers.",,,$,,,,,
Pacitan,1490,Pemandian Air Hangat,Wisata Alam,4.9,"Pacitan is a regency located in East Java, Indonesia. It is known for its hot spring bath called Air Hangat, a popular tourist attraction for relaxation and rejuvenation.",,,$,,,,,
Pacitan,1491,Pemandian Banyu Anget,Wisata Alam,4.2,"Located in Pacitan, Banyu Anget is a natural hot spring with beautiful surroundings, perfect for relaxation and rejuvenation.",085334444980,,$,,,,,
Pamekasan,1492,Api Tak Kunjung Padam,Wisata Alam,4.2,"Pamekasan is a regency located in Madura Island and known for its beautiful beaches and cultural heritage. Api Tak Kunjung Padam, or the Eternal Flame, is a natural gas flame that has been burning for centuries and is considered a sacred place by the locals.",,,$,,,,,
Pamekasan,1493,Ekowisata Mangrove Lembung,Wisata Alam,4.7,"Ekowisata Mangrove Lembung is a conservation area in Pamekasan which offers a beautiful mangrove forest, perfect for nature lovers and bird watching enthusiasts. The area also provides a tranquil environment for visitors to relax and unwind.",082334657059,,$,,,,,
Pamekasan,1494,Pantai Jumiang,Wisata Bahari,4.5,"Pantai Jumiang located in Pamekasan, offers stunning white sandy beach and crystal-clear waters perfect for relaxing and water activities.",,https://jumiang.eu.org/,$,,,,,
Pamekasan,1495,Pantai Talang Siring,Wisata Bahari,4.5,"Pantai Talang Siring terletak di Pamekasan, Jawa Timur, dengan pasir putih dan air jernih yang cocok untuk berenang dan bersantai.",,,$,,,,,
Pamekasan,1496,Bukit Brukoh,Wisata Alam,4.8,Bukit Brukoh is a scenic hill located in Pamekasan with stunning views of the surrounding area and a popular spot for nature lovers.,,,$,,,,,
Pamekasan,1497,Bukit Kehi,Wisata Alam,4.2,"Bukit Kehi located in Pamekasan, offering a beautiful view of the surrounding area and perfect spot for hiking.",082331034448,https://kertagenadajah.web.id/artikel/2023/12/20/cara-baru-menikmati-bukit-kehi-pengalaman-tak-terlupakan-menanti,$,,,,,
Pamekasan,1498,Edu Wisata Garam,Wisata Bahari,4.6,Pamekasan is a regency in Madura island known for its salt mining industry. Edu Wisata Garam offers visitors the opportunity to learn about traditional salt production methods and experience the local culture.,087866213807,,$,,,,,
Pamekasan,1499,Kampoeng Durian Pamekasan,Wisata Alam,4.1,"Kampoeng Durian Pamekasan is a durian orchard located in Pamekasan, offering visitors the chance to taste a variety of fresh durian fruits while enjoying the beautiful natural scenery.",081901448914,,$,,,,,
Pamekasan,1500,Kampung Toron Semalem,Budaya,4.3,"Kampung Toron Semalem is a traditional village located in Pamekasan, offering a glimpse into the local culture and way of life with its traditional houses and daily activities. Visitors can experience traditional Javanese hospitality and learn about the customs of the local community.",,,$,,,,,
Pamekasan,1501,Puncak Ratu,Wisata Alam,4.8,"Puncak Ratu is a popular hilltop resort in Pamekasan, offering stunning panoramic views of the surrounding landscapes. Visitors can enjoy outdoor activities such as hiking, camping, and bird-watching.",,,$,,,,,
Pamekasan,1502,Wisata Sawah,Wisata Alam,4.2,"Pamekasan is a regency located in Madura Island, East Java, Indonesia. Sawah Wisata is a tourist spot that offers vast rice fields with beautiful views and fresh air.",,,$,,,,,
Pamekasan,1503,Museum Umum Mandilaras,Budaya,4.1,"Museum Umum Mandilaras is located in Pamekasan, showcasing various historical artifacts and cultural displays of the region. It offers insights into the rich heritage and traditions of Pamekasan district.",0852331588897,,$,,,,,
Pamekasan,1504,Pantai The Legend,Wisata Alam,4.6,"Pantai The Legend is located in Pamekasan, offering beautiful sandy beaches and stunning ocean views for visitors to enjoy. The area is known for its tranquil atmosphere and unique rock formations along the coast.",,http://padelegan.eu.org/,$,,,,,
Pasuruan,1505,Bromo Pananjakan,Wisata Alam,4.7,"Pasuruan is a regency located in East Java, Indonesia known for its stunning nature and cultural attractions. Bromo Pananjakan is a popular spot in Pasuruan to witness the breathtaking sunrise over Mount Bromo, offering panoramic views of the surrounding volcanic landscape.",,https://bookingbromo.bromotenggersemeru.org/,$$,,,,,
Pasuruan,1506,Bukit Flora,Wisata Alam,4.1,"Bukit Flora, located in Pasuruan, offers a stunning panoramic view of colorful flower fields and lush greenery, perfect for nature enthusiasts and photography lovers.",081336227188,https://bukitfloranongkojajar.wordpress.com/,$,,,,,
Pasuruan,1507,Kaliandra,Wisata Alam,4.3,Kaliandra located in Pasuruan is a nature conservation area with beautiful scenery and various outdoor activities for visitors to enjoy.,085549500001,https://www.google.com/aclk?sa=l&ai=C7Vk2BqBWZreGBfvQjMwPoqOekAv-_LvAdpTu4OiEE6m8zabxQggKEAEgk8P_KCgEYOmi4oPgDaABjIHO_wLIAQiqBEpP0HwLxsvA3X5IM0A6000yIqUfBhImiICkxgIrXeXbUgTpCEr0EpjZX35R-KW4zKUjKOrlOST0A1wUnF2i3zfByEGZVMcAQQ52s8AE46aFwdgEiAXyjb6NT8AFkgGgBmWIBwGQBwKoB-u4sQKoB6a-G6gHuZqxAqgH89EbqAfu0huoB_-csQKoB8rcG6gHkq-xAqgHu6SxAqgH2LOxAqgH2KaxAqgHyqmxAqgHorqxAqgH6rqxAqgHmbWxAqgH3rWxAqgH26qxAqgH0KqxAqgH3LCxAqgHv7mxAqgH6rGxAqgHlLixAqgH7LixAqgHvrexAqgH5L2xAqgHg8OxAqgHvK2xAqgHuauxAqgH6LWxAqAIptusBLAIAcAIAdIIKhACMgSB4IIOOg3K0YCAgIAEgsCAgIAgQgEESMvm9CVQCVi3oZPa9LGGA8gJrAH4CQGiCpwICgoyMDI0LTA1LTI5EAEaAklEIgJpZCl9gaBONcq0zjINYWdvZGFzdGFuZGFyZDgASAFSJGM2ZGNlMzk3LTI3YjAtYjY5Yy0zMzMwLTBjMWY2OWJlNTU3YV0g1Z5IZYBrhUdoAHIDSURSggHEAQoHMzQ0MzQxNRoHCgJDMRIBMhoNCgJDMhIHMzQ0MzQxNRoJCgJDMxIDMzMyGmYKAkM0EmBDZ1lJZ09EWnNnWVNCZ2lBZzkreUJoZ0JJTFMxR0NvTUdBRXFDQ0lDQ0FFcUFnZ0RjNmRjZTM5Ny0yN2IwLWI2OWMtMzMzMC0wYzFmNjliZTU1N2FfMjAyNDA1MjlfMDkaEQoCQzUSC3Jvd19kZXNrdG9wMgIIAkIXQnJlYWtmYXN0X05vRGlubmVyX3RydWWgAQSwAQG4AQTIAcGP7C_gAQDoAQHwAQH4AQCgAgCoAuUDsAKMgc7_ArgC8o2-jU_gAgDqAgNJRFL6AqsFaHR0cHM6Ly93d3cuYWdvZGEuY29tL2lkLWlkL3BhcnRuZXJzL3BhcnRuZXJzZWFyY2guYXNweD9zaXRlX2lkPTE5MTc2MTQmQ2tJbkRheT0yOSZDa0luTW9udGg9MDUmQ2tJblllYXI9MjAyNCZDa091dERheT0zMCZjYW1wYWlnbmlkPTIxMjM0NjgxNTg2JkNrT3V0TW9udGg9MDUmQ2tPdXRZZWFyPTIwMjQmU2VhcmNoRGF0ZVR5cGU9ZGVmYXVsdCZOdW1iZXJPZkFkdWx0cz0yJkxUPTAmTnVtYmVyT2ZDaGlsZHJlbj0wJmNoaWxkYWdlcz0mTnVtYmVyT2ZSb29tcz0xJmdzaXRlPW1hcHJlc3VsdHMmbG9zPTEmUGFydG5lckN1cnJlbmN5PUlEUiZoaWQ9NDAwMDUyJlJvb21JRD0zNDQzNDE1Jm1hc3RlclJvb21JZD0zNDQzNDE1JlByaWNlVGF4PTY4MzExLjAwJlByaWNlVG90YWw9MzkzNjAwLjAwJlJhdGVQbGFuPWM2ZGNlMzk3LTI3YjAtYjY5Yy0zMzMwLTBjMWY2OWJlNTU3YSZVc2VyQ291bnRyeT1JRCZDdXJyZW5jeT1JRFImVXNlckRldmljZT1kZXNrdG9wJlZlcmlmPWZhbHNlJnJyPXJvd19kZXNrdG9wJmF1ZGllbmNlX2xpc3Q9Jm1jaWQ9MzMyJmJvb2tpbmdfc291cmNlPWNwYyZhZFR5cGU9MSZwdXNoX2lkPUNnWUlnT0Rac2dZU0JnaUFnOSt5QmhnQklMUzFHQ29NR0FFcUNDSUNDQUVxQWdnRGM2ZGNlMzk3LTI3YjAtYjY5Yy0zMzMwLTBjMWY2OWJlNTU3YV8yMDI0MDUyOV8wOSZvcmlnaW5hbF9ycj2KAwDoCgGQCwOYCwHQCxvaDB0KCxCQ2fOE5c7JtZMBEgIBA0ABSgICGVIEAwcICegMC5oNARuqDQJJRLgNAcgNAYIUBAh6EgDQFQGYFgH4FgGAFwGSFwkSBwgBEAMYzgK6FwQ4AUgB0BgB2BgB&ase=2&gclid=CjwKCAjwgdayBhBQEiwAXhMxthb6T13DVTvnOvkwWwjsQmJEl6odd3T2w8BAEGnx_YS_Bu_NIhFGohoCtukQAvD_BwE&sig=AOD64_1fBmDF81Bwf8ExemUriGx7kIHg2Q&adurl=https://www.agoda.com/id-id/partners/partnersearch.aspx?site_id%3D1917614%26CkInDay%3D29%26CkInMonth%3D05%26CkInYear%3D2024%26CkOutDay%3D30%26campaignid%3D21234681586%26CkOutMonth%3D05%26CkOutYear%3D2024%26SearchDateType%3Ddefault%26NumberOfAdults%3D2%26LT%3D0%26NumberOfChildren%3D0%26childages%3D%26NumberOfRooms%3D1%26gsite%3Dmapresults%26los%3D1%26PartnerCurrency%3DIDR%26hid%3D400052%26RoomID%3D3443415%26masterRoomId%3D3443415%26PriceTax%3D68311.00%26PriceTotal%3D393600.00%26RatePlan%3Dc6dce397-27b0-b69c-3330-0c1f69be557a%26UserCountry%3DID%26Currency%3DIDR%26UserDevice%3Ddesktop%26Verif%3Dfalse%26rr%3Drow_desktop%26audience_list%3D%26mcid%3D332%26booking_source%3Dcpc%26adType%3D1%26push_id%3DCgYIgODZsgYSBgiAg9%2ByBhgBILS1GCoMGAEqCCICCAEqAggDc6dce397-27b0-b69c-3330-0c1f69be557a_20240529_09%26original_rr%3D,$,,,,,
